Subject,Sequence,Trial,SetSize,UpdateSwitch,Updating,isRecall,Stim,Side,itemSw,RT,recall_RT,ACC,recall_ACC
27166,5,3,2,repeat,update,0,x,left,repeat,562,NA,1,1
27166,5,4,2,switch,no_update,0,x,left,repeat,554,NA,1,1
27166,5,5,2,repeat,no_update,0,o,left,repeat,603,NA,1,1
27166,5,6,2,switch,update,0,o,left,repeat,1333,NA,1,1
27166,5,7,2,repeat,update,0,o,left,repeat,431,NA,1,1
27166,5,8,2,repeat,update,1,x,right,switch,431,1047,NA,1
27166,5,9,2,repeat,update,1,x,right,repeat,431,229,NA,1
27166,6,1,2,repeat,update,0,x,left,switch,1541,NA,1,1
27166,6,2,2,repeat,update,0,x,left,repeat,1102,NA,1,1
27166,6,3,2,repeat,update,1,x,left,repeat,1102,779,NA,1
27166,6,4,2,repeat,update,1,x,left,repeat,1102,506,NA,1
27166,7,1,2,switch,no_update,0,o,left,repeat,1091,NA,1,0
27166,7,2,2,repeat,no_update,0,o,right,switch,461,NA,1,0
27166,7,3,2,switch,update,0,o,left,switch,1103,NA,0,0
27166,7,4,2,repeat,update,0,x,left,repeat,1430,NA,1,0
27166,7,5,2,switch,no_update,0,o,right,switch,1149,NA,1,0
27166,7,6,2,repeat,no_update,0,x,left,switch,1441,NA,1,0
27166,7,7,2,repeat,no_update,0,o,left,repeat,872,NA,1,0
27166,7,8,2,repeat,no_update,0,x,right,switch,893,NA,1,0
27166,7,9,2,switch,update,0,x,right,repeat,2604,NA,1,0
27166,7,10,2,switch,update,1,o,right,repeat,2604,765,NA,0
27166,7,11,2,switch,update,1,o,right,repeat,2604,224,NA,0
27166,8,1,2,repeat,update,0,x,right,repeat,299,NA,1,1
27166,8,2,2,repeat,update,0,x,left,switch,481,NA,1,1
27166,8,3,2,repeat,update,1,x,left,repeat,481,742,NA,1
27166,8,4,2,repeat,update,1,x,left,repeat,481,326,NA,1
27166,9,1,2,switch,no_update,0,o,right,switch,948,NA,1,0
27166,9,2,2,repeat,no_update,0,o,left,switch,729,NA,1,0
27166,9,3,2,switch,update,0,o,left,repeat,2007,NA,1,0
27166,9,4,2,repeat,update,0,o,right,switch,754,NA,1,0
27166,9,5,2,repeat,update,0,x,right,repeat,951,NA,1,0
27166,9,6,2,switch,no_update,0,x,left,switch,984,NA,1,0
27166,9,7,2,switch,update,0,o,right,switch,1209,NA,1,0
27166,9,8,2,switch,no_update,0,o,left,switch,882,NA,1,0
27166,9,9,2,switch,update,0,o,left,repeat,394,NA,1,0
27166,9,10,2,switch,no_update,0,o,right,switch,943,NA,1,0
27166,9,11,2,switch,no_update,1,x,left,switch,943,520,NA,0
27166,9,12,2,switch,no_update,1,x,left,repeat,943,734,NA,0
27166,10,1,2,switch,no_update,0,x,right,switch,325,NA,1,0
27166,10,2,2,repeat,no_update,0,x,right,repeat,460,NA,1,0
27166,10,3,2,repeat,no_update,0,o,right,repeat,294,NA,0,0
27166,10,4,2,repeat,no_update,0,o,right,repeat,576,NA,0,0
27166,10,5,2,switch,update,0,x,left,switch,682,NA,1,0
27166,10,6,2,switch,update,1,x,left,repeat,682,1107,NA,0
27166,10,7,2,switch,update,1,x,left,repeat,682,118,NA,0
27166,11,1,2,repeat,update,0,o,left,repeat,2533,NA,1,1
27166,11,2,2,repeat,update,0,o,left,repeat,436,NA,1,1
27166,11,3,2,switch,no_update,0,x,left,repeat,634,NA,1,1
27166,11,4,2,repeat,no_update,0,o,left,repeat,353,NA,0,1
27166,11,5,2,repeat,no_update,1,x,left,repeat,353,1105,NA,1
27166,11,6,2,repeat,no_update,1,x,left,repeat,353,116,NA,1
27166,12,1,2,switch,no_update,0,x,left,repeat,1437,NA,1,0
27166,12,2,2,repeat,no_update,0,o,right,switch,580,NA,1,0
27166,12,3,2,switch,update,0,o,right,repeat,569,NA,1,0
27166,12,4,2,switch,no_update,0,o,left,switch,1063,NA,1,0
27166,12,5,2,repeat,no_update,0,o,right,switch,1084,NA,1,0
27166,12,6,2,repeat,no_update,0,o,left,switch,615,NA,1,0
27166,12,7,2,repeat,no_update,0,x,right,switch,646,NA,1,0
27166,12,8,2,repeat,no_update,0,o,right,repeat,691,NA,1,0
27166,12,9,2,repeat,no_update,0,o,left,switch,742,NA,1,0
27166,12,10,2,switch,update,0,o,left,repeat,661,NA,1,0
27166,12,11,2,repeat,update,0,x,right,switch,702,NA,1,0
27166,12,12,2,switch,no_update,0,x,left,switch,737,NA,1,0
27166,12,13,2,repeat,no_update,0,o,right,switch,767,NA,1,0
27166,12,14,2,repeat,no_update,0,x,left,switch,624,NA,1,0
27166,12,15,2,repeat,no_update,0,x,right,switch,645,NA,1,0
27166,12,16,2,repeat,no_update,0,o,right,repeat,1138,NA,1,0
27166,12,17,2,switch,update,0,x,right,repeat,607,NA,1,0
27166,12,18,2,repeat,update,0,o,left,switch,1098,NA,1,0
27166,12,19,2,switch,no_update,0,x,left,repeat,781,NA,1,0
27166,12,20,2,repeat,no_update,0,x,right,switch,663,NA,1,0
27166,12,21,2,switch,update,0,x,right,repeat,820,NA,1,0
27166,12,22,2,switch,no_update,0,o,right,repeat,740,NA,1,0
27166,12,23,2,repeat,no_update,0,o,left,switch,536,NA,1,0
27166,12,24,2,switch,update,0,o,right,switch,2905,NA,1,0
27166,12,25,2,repeat,update,0,x,left,switch,682,NA,1,0
27166,12,26,2,switch,no_update,0,o,left,repeat,863,NA,1,0
27166,12,27,2,switch,update,0,o,right,switch,573,NA,0,0
27166,12,28,2,switch,no_update,0,x,left,switch,817,NA,1,0
27166,12,29,2,switch,update,0,x,right,switch,732,NA,1,0
27166,12,30,2,switch,no_update,0,x,right,repeat,883,NA,1,0
27166,12,31,2,switch,update,0,o,left,switch,799,NA,1,0
27166,12,32,2,switch,no_update,0,o,right,switch,714,NA,0,0
27166,12,33,2,switch,no_update,1,o,right,repeat,714,914,NA,0
27166,12,34,2,switch,no_update,1,o,right,repeat,714,158,NA,0
27166,13,1,2,repeat,update,0,x,left,switch,929,NA,1,0
27166,13,2,2,switch,no_update,0,x,right,switch,1331,NA,1,0
27166,13,3,2,repeat,no_update,0,o,right,repeat,542,NA,1,0
27166,13,4,2,switch,update,0,o,right,repeat,1029,NA,0,0
27166,13,5,2,switch,no_update,0,x,left,switch,670,NA,1,0
27166,13,6,2,repeat,no_update,0,x,left,repeat,707,NA,1,0
27166,13,7,2,repeat,no_update,1,o,right,switch,707,1121,NA,0
27166,13,8,2,repeat,no_update,1,o,right,repeat,707,210,NA,0
27166,14,1,2,switch,no_update,0,x,left,switch,1075,NA,1,1
27166,14,2,2,repeat,no_update,0,x,left,repeat,564,NA,1,1
27166,14,3,2,repeat,no_update,1,o,left,repeat,564,1071,NA,1
27166,14,4,2,repeat,no_update,1,o,left,repeat,564,123,NA,1
27166,15,1,2,switch,no_update,0,x,left,repeat,727,NA,1,1
27166,15,2,2,repeat,no_update,0,o,right,switch,606,NA,1,1
27166,15,3,2,switch,update,0,x,left,switch,1320,NA,1,1
27166,15,4,2,switch,no_update,0,x,right,switch,989,NA,0,1
27166,15,5,2,switch,update,0,o,left,switch,993,NA,1,1
27166,15,6,2,repeat,update,0,o,left,repeat,948,NA,1,1
27166,15,7,2,repeat,update,0,x,left,repeat,1223,NA,0,1
27166,15,8,2,repeat,update,0,x,left,repeat,1403,NA,1,1
27166,15,9,2,repeat,update,1,o,left,repeat,1403,837,NA,1
27166,15,10,2,repeat,update,1,o,left,repeat,1403,144,NA,1
27166,16,1,2,repeat,update,0,o,right,switch,1187,NA,1,1
27166,16,2,2,repeat,update,0,o,left,switch,670,NA,1,1
27166,16,3,2,repeat,update,0,o,right,switch,527,NA,1,1
27166,16,4,2,repeat,update,0,o,right,repeat,343,NA,1,1
27166,16,5,2,repeat,update,0,o,right,repeat,312,NA,1,1
27166,16,6,2,repeat,update,1,o,left,switch,312,2019,NA,1
27166,16,7,2,repeat,update,1,o,left,repeat,312,283,NA,1
27166,17,1,2,switch,no_update,0,x,left,repeat,684,NA,1,1
27166,17,2,2,switch,no_update,1,o,left,repeat,684,778,NA,1
27166,17,3,2,switch,no_update,1,o,left,repeat,684,81,NA,1
27166,18,1,2,repeat,update,0,x,left,repeat,1420,NA,1,1
27166,18,2,2,switch,no_update,0,x,left,repeat,704,NA,1,1
27166,18,3,2,switch,no_update,1,o,right,switch,704,953,NA,1
27166,18,4,2,switch,no_update,1,o,right,repeat,704,77,NA,1
27166,19,1,2,switch,no_update,0,o,left,switch,1146,NA,1,1
27166,19,2,2,switch,update,0,o,right,switch,3705,NA,1,1
27166,19,3,2,repeat,update,0,o,left,switch,944,NA,1,1
27166,19,4,2,switch,no_update,0,o,left,repeat,715,NA,1,1
27166,19,5,2,repeat,no_update,0,o,right,switch,438,NA,1,1
27166,19,6,2,switch,update,0,o,left,switch,662,NA,1,1
27166,19,7,2,repeat,update,0,x,right,switch,588,NA,1,1
27166,19,8,2,repeat,update,0,o,left,switch,741,NA,1,1
27166,19,9,2,repeat,update,0,o,right,switch,526,NA,0,1
27166,19,10,2,switch,no_update,0,o,right,repeat,830,NA,0,1
27166,19,11,2,repeat,no_update,0,x,right,repeat,939,NA,1,1
27166,19,12,2,switch,update,0,o,left,switch,891,NA,1,1
27166,19,13,2,switch,no_update,0,x,right,switch,830,NA,1,1
27166,19,14,2,repeat,no_update,0,o,left,switch,499,NA,1,1
27166,19,15,2,switch,update,0,o,left,repeat,587,NA,1,1
27166,19,16,2,switch,no_update,0,x,left,repeat,769,NA,1,1
27166,19,17,2,switch,update,0,o,right,switch,614,NA,1,1
27166,19,18,2,switch,no_update,0,x,left,switch,555,NA,1,1
27166,19,19,2,switch,update,0,o,left,repeat,722,NA,1,1
27166,19,20,2,repeat,update,0,o,right,switch,528,NA,1,1
27166,19,21,2,switch,no_update,0,x,right,repeat,487,NA,1,1
27166,19,22,2,switch,update,0,x,right,repeat,535,NA,1,1
27166,19,23,2,repeat,update,0,x,right,repeat,419,NA,1,1
27166,19,24,2,repeat,update,0,o,right,repeat,605,NA,1,1
27166,19,25,2,switch,no_update,0,o,left,switch,1037,NA,1,1
27166,19,26,2,switch,update,0,o,left,repeat,585,NA,1,1
27166,19,27,2,switch,no_update,0,o,right,switch,962,NA,0,1
27166,19,28,2,switch,update,0,o,left,switch,777,NA,1,1
27166,19,29,2,repeat,update,0,o,right,switch,445,NA,1,1
27166,19,30,2,switch,no_update,0,o,right,repeat,367,NA,1,1
27166,19,31,2,repeat,no_update,0,x,right,repeat,1224,NA,1,1
27166,19,32,2,switch,update,0,o,left,switch,1154,NA,1,1
27166,19,33,2,repeat,update,0,x,left,repeat,549,NA,1,1
27166,19,34,2,switch,no_update,0,x,right,switch,916,NA,1,1
27166,19,35,2,repeat,no_update,0,o,left,switch,938,NA,1,1
27166,19,36,2,switch,update,0,o,right,switch,786,NA,1,1
27166,19,37,2,switch,no_update,0,o,left,switch,767,NA,0,1
27166,19,38,2,switch,update,0,o,left,repeat,527,NA,1,1
27166,19,39,2,switch,no_update,0,x,left,repeat,511,NA,1,1
27166,19,40,2,repeat,no_update,0,x,right,switch,788,NA,1,1
27166,19,41,2,repeat,no_update,0,x,right,repeat,509,NA,1,1
27166,19,42,2,repeat,no_update,1,x,left,switch,509,1179,NA,1
27166,19,43,2,repeat,no_update,1,x,left,repeat,509,146,NA,1
27166,20,1,2,repeat,update,0,o,left,repeat,147,NA,0,0
27166,20,2,2,switch,no_update,0,x,right,switch,3091,NA,1,0
27166,20,3,2,switch,update,0,x,left,switch,775,NA,1,0
27166,20,4,2,switch,update,1,x,left,repeat,775,1162,NA,0
27166,20,5,2,switch,update,1,x,left,repeat,775,335,NA,0
27166,21,1,2,repeat,update,0,o,left,repeat,5,NA,0,0
27166,21,2,2,repeat,update,0,x,right,switch,171,NA,1,0
27166,21,3,2,repeat,update,0,x,left,switch,496,NA,1,0
27166,21,4,2,repeat,update,0,x,left,repeat,390,NA,1,0
27166,21,5,2,repeat,update,0,x,right,switch,358,NA,1,0
27166,21,6,2,switch,no_update,0,x,right,repeat,485,NA,1,0
27166,21,7,2,switch,update,0,o,right,repeat,1118,NA,1,0
27166,21,8,2,repeat,update,0,o,right,repeat,507,NA,1,0
27166,21,9,2,switch,no_update,0,x,right,repeat,471,NA,1,0
27166,21,10,2,switch,update,0,x,right,repeat,63634,NA,1,0
27166,21,11,2,switch,no_update,0,x,right,repeat,501,NA,1,0
27166,21,12,2,switch,update,0,x,right,repeat,511,NA,1,0
27166,21,13,2,repeat,update,0,o,right,repeat,526,NA,1,0
27166,21,14,2,switch,no_update,0,x,left,switch,997,NA,1,0
27166,21,15,2,switch,update,0,x,right,switch,611,NA,1,0
27166,21,16,2,switch,update,1,o,right,repeat,611,845,NA,0
27166,21,17,2,switch,update,1,o,right,repeat,611,304,NA,0
27166,22,1,2,switch,no_update,0,o,right,repeat,395,NA,0,0
27166,22,2,2,switch,update,0,x,right,repeat,534,NA,1,0
27166,22,3,2,switch,no_update,0,o,left,switch,501,NA,1,0
27166,22,4,2,switch,update,0,x,right,switch,461,NA,1,0
27166,22,5,2,switch,update,1,x,right,repeat,461,1056,NA,0
27166,22,6,2,switch,update,1,x,right,repeat,461,77,NA,0
27166,23,1,2,switch,no_update,0,o,right,repeat,625,NA,1,1
27166,23,2,2,repeat,no_update,0,x,left,switch,504,NA,1,1
27166,23,3,2,repeat,no_update,0,o,right,switch,2180,NA,1,1
27166,23,4,2,switch,update,0,x,right,repeat,457,NA,1,1
27166,23,5,2,repeat,update,0,o,right,repeat,554,NA,1,1
27166,23,6,2,repeat,update,0,x,left,switch,621,NA,1,1
27166,23,7,2,repeat,update,0,x,left,repeat,511,NA,1,1
27166,23,8,2,repeat,update,0,x,right,switch,473,NA,1,1
27166,23,9,2,switch,no_update,0,x,left,switch,792,NA,0,1
27166,23,10,2,switch,update,0,o,right,switch,859,NA,1,1
27166,23,11,2,repeat,update,0,o,right,repeat,710,NA,1,1
27166,23,12,2,switch,no_update,0,x,right,repeat,562,NA,1,1
27166,23,13,2,repeat,no_update,0,x,right,repeat,755,NA,1,1
27166,23,14,2,switch,update,0,x,right,repeat,610,NA,1,1
27166,23,15,2,switch,no_update,0,x,left,switch,800,NA,0,1
27166,23,16,2,switch,update,0,o,right,switch,971,NA,1,1
27166,23,17,2,switch,update,1,o,left,switch,971,987,NA,1
27166,23,18,2,switch,update,1,o,left,repeat,971,66,NA,1
27166,24,1,2,repeat,update,0,x,left,repeat,718,NA,1,1
27166,24,2,2,repeat,update,0,o,right,switch,1296,NA,1,1
27166,24,3,2,switch,no_update,0,o,right,repeat,1176,NA,1,1
27166,24,4,2,switch,no_update,1,o,left,switch,1176,1036,NA,1
27166,24,5,2,switch,no_update,1,o,left,repeat,1176,271,NA,1
27166,25,1,2,repeat,update,0,o,left,repeat,1521,NA,1,1
27166,25,2,2,repeat,update,0,o,right,switch,724,NA,1,1
27166,25,3,2,repeat,update,1,x,left,switch,724,783,NA,1
27166,25,4,2,repeat,update,1,x,left,repeat,724,104,NA,1
27166,26,1,2,switch,no_update,0,o,right,switch,1200,NA,0,0
27166,26,2,2,repeat,no_update,0,x,right,repeat,527,NA,1,0
27166,26,3,2,repeat,no_update,0,x,right,repeat,674,NA,1,0
27166,26,4,2,repeat,no_update,0,o,left,switch,488,NA,1,0
27166,26,5,2,repeat,no_update,0,o,right,switch,855,NA,0,0
27166,26,6,2,repeat,no_update,0,o,right,repeat,217,NA,1,0
27166,26,7,2,switch,update,0,o,left,switch,193,NA,0,0
27166,26,8,2,repeat,update,0,x,right,switch,469,NA,1,0
27166,26,9,2,switch,no_update,0,o,right,repeat,685,NA,1,0
27166,26,10,2,repeat,no_update,0,x,right,repeat,609,NA,1,0
27166,26,11,2,repeat,no_update,0,o,left,switch,503,NA,1,0
27166,26,12,2,switch,update,0,x,left,repeat,513,NA,1,0
27166,26,13,2,switch,update,1,x,right,switch,513,1092,NA,0
27166,26,14,2,switch,update,1,x,right,repeat,513,54,NA,0
27166,27,1,2,repeat,update,0,o,left,switch,746,NA,1,1
27166,27,2,2,switch,no_update,0,x,right,switch,385,NA,1,1
27166,27,3,2,repeat,no_update,0,o,left,switch,732,NA,1,1
27166,27,4,2,switch,update,0,x,left,repeat,1138,NA,1,1
27166,27,5,2,repeat,update,0,o,left,repeat,779,NA,1,1
27166,27,6,2,repeat,update,0,o,right,switch,710,NA,1,1
27166,27,7,2,repeat,update,0,o,left,switch,668,NA,1,1
27166,27,8,2,switch,no_update,0,x,right,switch,646,NA,1,1
27166,27,9,2,repeat,no_update,0,x,right,repeat,700,NA,1,1
27166,27,10,2,repeat,no_update,0,x,right,repeat,397,NA,1,1
27166,27,11,2,switch,update,0,o,right,repeat,611,NA,1,1
27166,27,12,2,repeat,update,0,x,right,repeat,579,NA,1,1
27166,27,13,2,switch,no_update,0,x,right,repeat,635,NA,1,1
27166,27,14,2,repeat,no_update,0,x,right,repeat,437,NA,1,1
27166,27,15,2,switch,update,0,o,right,repeat,752,NA,1,1
27166,27,16,2,switch,update,1,o,left,switch,752,811,NA,1
27166,27,17,2,switch,update,1,o,left,repeat,752,77,NA,1
27166,28,1,2,switch,no_update,0,x,left,repeat,899,NA,1,1
27166,28,2,2,switch,update,0,o,left,repeat,991,NA,1,1
27166,28,3,2,repeat,update,0,o,left,repeat,407,NA,1,1
27166,28,4,2,switch,no_update,0,o,left,repeat,478,NA,1,1
27166,28,5,2,switch,update,0,o,left,repeat,399,NA,1,1
27166,28,6,2,repeat,update,0,x,left,repeat,286,NA,0,1
27166,28,7,2,repeat,update,0,o,right,switch,542,NA,0,1
27166,28,8,2,repeat,update,1,x,left,switch,542,1138,NA,1
27166,28,9,2,repeat,update,1,x,left,repeat,542,118,NA,1
27166,29,1,2,switch,no_update,0,o,left,repeat,856,NA,1,1
27166,29,2,2,switch,update,0,o,right,switch,626,NA,0,1
27166,29,3,2,switch,no_update,0,x,left,switch,2171,NA,1,1
27166,29,4,2,switch,no_update,1,x,right,switch,2171,1779,NA,1
27166,29,5,2,switch,no_update,1,x,right,repeat,2171,55,NA,1
27166,30,1,2,repeat,update,0,o,right,repeat,830,NA,1,1
27166,30,2,2,repeat,update,0,o,right,repeat,651,NA,1,1
27166,30,3,2,repeat,update,0,x,left,switch,628,NA,1,1
27166,30,4,2,switch,no_update,0,o,right,switch,1790,NA,0,1
27166,30,5,2,repeat,no_update,0,o,right,repeat,1026,NA,0,1
27166,30,6,2,repeat,no_update,0,o,left,switch,421,NA,0,1
27166,30,7,2,repeat,no_update,0,x,right,switch,302,NA,1,1
27166,30,8,2,repeat,no_update,0,x,left,switch,568,NA,1,1
27166,30,9,2,switch,update,0,x,left,repeat,543,NA,1,1
27166,30,10,2,switch,no_update,0,o,left,repeat,338,NA,0,1
27166,30,11,2,switch,no_update,1,x,left,repeat,338,865,NA,1
27166,30,12,2,switch,no_update,1,x,left,repeat,338,39,NA,1
27166,31,1,2,repeat,update,0,x,right,switch,738,NA,1,1
27166,31,2,2,repeat,update,0,x,right,repeat,332,NA,1,1
27166,31,3,2,repeat,update,0,x,right,repeat,306,NA,1,1
27166,31,4,2,switch,no_update,0,o,right,repeat,634,NA,1,1
27166,31,5,2,repeat,no_update,0,x,left,switch,437,NA,0,1
27166,31,6,2,repeat,no_update,0,o,left,repeat,346,NA,1,1
27166,31,7,2,repeat,no_update,0,x,left,repeat,619,NA,0,1
27166,31,8,2,switch,update,0,x,right,switch,770,NA,1,1
27166,31,9,2,repeat,update,0,o,right,repeat,933,NA,1,1
27166,31,10,2,switch,no_update,0,o,right,repeat,1599,NA,1,1
27166,31,11,2,switch,update,0,x,right,repeat,889,NA,1,1
27166,31,12,2,switch,no_update,0,o,right,repeat,896,NA,1,1
27166,31,13,2,switch,update,0,x,left,switch,659,NA,1,1
27166,31,14,2,switch,no_update,0,o,left,repeat,717,NA,1,1
27166,31,15,2,repeat,no_update,0,o,right,switch,562,NA,0,1
27166,31,16,2,switch,update,0,o,left,switch,369,NA,1,1
27166,31,17,2,repeat,update,0,o,right,switch,362,NA,0,1
27166,31,18,2,repeat,update,0,x,left,switch,1051,NA,1,1
27166,31,19,2,repeat,update,1,x,right,switch,1051,2336,NA,1
27166,31,20,2,repeat,update,1,x,right,repeat,1051,58,NA,1
27166,32,1,2,repeat,update,0,x,left,switch,1059,NA,1,0
27166,32,2,2,repeat,update,1,o,left,repeat,1059,783,NA,0
27166,32,3,2,repeat,update,1,o,left,repeat,1059,352,NA,0
27166,33,1,2,repeat,update,0,o,left,repeat,62,NA,0,1
27166,33,2,2,repeat,update,0,x,right,switch,603,NA,1,1
27166,33,3,2,repeat,update,1,x,right,repeat,603,883,NA,1
27166,33,4,2,repeat,update,1,x,right,repeat,603,228,NA,1
27166,34,1,2,switch,no_update,0,x,right,repeat,1117,NA,0,1
27166,34,2,2,switch,update,0,o,left,switch,503,NA,1,1
27166,34,3,2,repeat,update,0,x,left,repeat,682,NA,1,1
27166,34,4,2,switch,no_update,0,x,left,repeat,1080,NA,1,1
27166,34,5,2,switch,update,0,o,right,switch,510,NA,1,1
27166,34,6,2,switch,no_update,0,x,right,repeat,711,NA,1,1
27166,34,7,2,switch,update,0,x,left,switch,1595,NA,1,1
27166,34,8,2,repeat,update,0,o,left,repeat,1165,NA,1,1
27166,34,9,2,switch,no_update,0,o,left,repeat,800,NA,1,1
27166,34,10,2,switch,update,0,x,left,repeat,695,NA,1,1
27166,34,11,2,repeat,update,0,o,right,switch,523,NA,0,1
27166,34,12,2,repeat,update,0,x,left,switch,1112,NA,1,1
27166,34,13,2,switch,no_update,0,x,right,switch,524,NA,1,1
27166,34,14,2,repeat,no_update,0,x,right,repeat,570,NA,1,1
27166,34,15,2,switch,update,0,o,left,switch,1088,NA,1,1
27166,34,16,2,repeat,update,0,x,right,switch,524,NA,1,1
27166,34,17,2,switch,no_update,0,x,left,switch,945,NA,1,1
27166,34,18,2,repeat,no_update,0,o,right,switch,636,NA,1,1
27166,34,19,2,switch,update,0,x,left,switch,543,NA,1,1
27166,34,20,2,repeat,update,0,x,right,switch,387,NA,1,1
27166,34,21,2,repeat,update,0,o,right,repeat,525,NA,1,1
27166,34,22,2,switch,no_update,0,x,right,repeat,642,NA,1,1
27166,34,23,2,repeat,no_update,0,x,left,switch,1372,NA,0,1
27166,34,24,2,switch,update,0,x,right,switch,665,NA,1,1
27166,34,25,2,switch,no_update,0,o,left,switch,1229,NA,1,1
27166,34,26,2,switch,update,0,o,left,repeat,1679,NA,1,1
27166,34,27,2,switch,update,1,o,right,switch,1679,1071,NA,1
27166,34,28,2,switch,update,1,o,right,repeat,1679,76,NA,1
27166,35,1,2,repeat,update,0,o,left,switch,709,NA,1,1
27166,35,2,2,repeat,update,0,o,right,switch,872,NA,1,1
27166,35,3,2,repeat,update,0,x,left,switch,612,NA,1,1
27166,35,4,2,switch,no_update,0,x,right,switch,688,NA,1,1
27166,35,5,2,switch,update,0,x,left,switch,1233,NA,0,1
27166,35,6,2,switch,no_update,0,o,left,repeat,990,NA,1,1
27166,35,7,2,repeat,no_update,0,o,right,switch,785,NA,1,1
27166,35,8,2,repeat,no_update,0,x,left,switch,531,NA,1,1
27166,35,9,2,switch,update,0,x,left,repeat,911,NA,1,1
27166,35,10,2,repeat,update,0,x,left,repeat,511,NA,1,1
27166,35,11,2,repeat,update,0,o,right,switch,1048,NA,1,1
27166,35,12,2,repeat,update,0,o,right,repeat,512,NA,1,1
27166,35,13,2,repeat,update,0,x,right,repeat,661,NA,1,1
27166,35,14,2,switch,no_update,0,o,right,repeat,588,NA,1,1
27166,35,15,2,switch,update,0,o,left,switch,1317,NA,0,1
27166,35,16,2,repeat,update,0,x,right,switch,619,NA,1,1
27166,35,17,2,repeat,update,0,o,left,switch,808,NA,1,1
27166,35,18,2,switch,no_update,0,o,left,repeat,1211,NA,1,1
27166,35,19,2,switch,update,0,o,left,repeat,482,NA,1,1
27166,35,20,2,switch,no_update,0,x,right,switch,1123,NA,0,1
27166,35,21,2,switch,no_update,1,o,left,switch,1123,1689,NA,1
27166,35,22,2,switch,no_update,1,o,left,repeat,1123,180,NA,1
27166,36,1,2,repeat,update,0,x,left,repeat,685,NA,1,0
27166,36,2,2,repeat,update,0,x,right,switch,401,NA,1,0
27166,36,3,2,switch,no_update,0,o,right,repeat,603,NA,1,0
27166,36,4,2,repeat,no_update,0,o,right,repeat,449,NA,1,0
27166,36,5,2,repeat,no_update,0,o,right,repeat,351,NA,1,0
27166,36,6,2,switch,update,0,x,right,repeat,397,NA,1,0
27166,36,7,2,repeat,update,0,x,left,switch,585,NA,1,0
27166,36,8,2,repeat,update,0,x,right,switch,356,NA,1,0
27166,36,9,2,repeat,update,1,x,left,switch,356,778,NA,0
27166,36,10,2,repeat,update,1,x,left,repeat,356,145,NA,0
27166,37,1,2,repeat,update,0,x,right,switch,194,NA,1,0
27166,37,2,2,switch,no_update,0,x,left,switch,141,NA,0,0
27166,37,3,2,switch,update,0,x,right,switch,85,NA,1,0
27166,37,4,2,repeat,update,0,o,right,repeat,264,NA,0,0
27166,37,5,2,repeat,update,0,x,right,repeat,153,NA,1,0
27166,37,6,2,switch,no_update,0,x,left,switch,164,NA,1,0
27166,37,7,2,repeat,no_update,0,x,right,switch,72,NA,1,0
27166,37,8,2,switch,update,0,x,left,switch,132,NA,0,0
27166,37,9,2,repeat,update,0,x,left,repeat,715,NA,1,0
27166,37,10,2,switch,no_update,0,o,left,repeat,873,NA,1,0
27166,37,11,2,repeat,no_update,0,x,left,repeat,795,NA,1,0
27166,37,12,2,switch,update,0,o,left,repeat,719,NA,1,0
27166,37,13,2,switch,no_update,0,o,left,repeat,302,NA,0,0
27166,37,14,2,repeat,no_update,0,o,left,repeat,148,NA,0,0
27166,37,15,2,switch,update,0,x,right,switch,144,NA,0,0
27166,37,16,2,switch,no_update,0,o,right,repeat,127,NA,0,0
27166,37,17,2,switch,no_update,1,x,right,repeat,127,898,NA,0
27166,37,18,2,switch,no_update,1,x,right,repeat,127,6,NA,0
27166,38,1,2,switch,no_update,0,x,right,repeat,47,NA,1,1
27166,38,2,2,repeat,no_update,0,x,right,repeat,311,NA,1,1
27166,38,3,2,switch,update,0,x,left,switch,579,NA,1,1
27166,38,4,2,repeat,update,0,o,right,switch,539,NA,1,1
27166,38,5,2,repeat,update,0,o,right,repeat,458,NA,1,1
27166,38,6,2,switch,no_update,0,o,right,repeat,638,NA,1,1
27166,38,7,2,switch,update,0,x,left,switch,358,NA,1,1
27166,38,8,2,switch,no_update,0,o,right,switch,499,NA,1,1
27166,38,9,2,switch,update,0,o,right,repeat,516,NA,1,1
27166,38,10,2,repeat,update,0,o,right,repeat,372,NA,1,1
27166,38,11,2,switch,no_update,0,x,right,repeat,562,NA,1,1
27166,38,12,2,switch,no_update,1,o,right,repeat,562,1557,NA,1
27166,38,13,2,switch,no_update,1,o,right,repeat,562,59,NA,1
27166,39,1,2,repeat,update,0,x,left,switch,661,NA,1,1
27166,39,2,2,switch,no_update,0,x,left,repeat,535,NA,1,1
27166,39,3,2,repeat,no_update,0,x,right,switch,381,NA,1,1
27166,39,4,2,repeat,no_update,0,x,left,switch,412,NA,1,1
27166,39,5,2,switch,update,0,x,left,repeat,1112,NA,1,1
27166,39,6,2,repeat,update,0,o,right,switch,421,NA,1,1
27166,39,7,2,switch,no_update,0,o,right,repeat,1061,NA,1,1
27166,39,8,2,repeat,no_update,0,o,left,switch,949,NA,1,1
27166,39,9,2,repeat,no_update,1,o,right,switch,949,897,NA,1
27166,39,10,2,repeat,no_update,1,o,right,repeat,949,1588,NA,1
27166,40,1,2,repeat,update,0,o,left,switch,787,NA,0,1
27166,40,2,2,repeat,update,0,o,right,switch,147,NA,0,1
27166,40,3,2,repeat,update,1,o,left,switch,147,829,NA,1
